participantID,speed,trial,side_foot_strike1,time_foot_strike1,side_foot_strike2,time_foot_strike2,side_foot_off1,time_foot_off1,side_foot_off2,time_foot_off2,side_foot_strike3,time_foot_strike3,side_foot_strike4,time_foot_strike4,side_foot_off3,time_foot_off3
2014001,1,1,l,0.049999848,l,2.600000143,r,0.389999986,r,2.980000257,r,1.329999566,r,3.810000181,l,1.700000405
2014001,1,2,l,0.050000153,l,2.859999657,r,0.480000466,r,3.289999962,r,1.390000343,r,4.199999809,l,1.789999962
2014001,1,3,l,0.050000343,l,3.279999971,r,0.750000179,r,3.939999819,r,1.670000196,r,4.840000153,l,2.269999743
2014001,1,4,l,0.050000153,l,3.859999657,r,0.650000036,r,4.81000042,r,2.029999733,r,5.630000114,l,2.920000076
2014001,1,5,l,0.049999829,l,3.779999733,r,0.819999814,r,4.569999695,r,2.039999962,r,5.430000305,l,2.890000343
2014001,2,1,r,0.049999867,r,1.850000024,l,0.390000015,l,2.24000001,l,0.960000217,l,2.720000029,r,1.319999814
2014001,2,2,l,0.049999941,l,2.029999971,r,0.419999838,r,2.439999819,r,1.049999952,r,3.069999933,l,1.419999838
2014001,2,3,l,0.050000019,l,2.410000086,r,0.559999764,r,2.839999914,r,1.220000148,r,3.549999952,l,1.7299999
2014001,2,4,l,0.050000049,l,2.730000019,r,0.560000062,r,3.339999676,r,1.389999986,r,4.069999695,l,2.009999752
2014001,2,5,r,0.049999923,r,1.939999819,l,0.370000094,l,2.319999933,l,1.020000219,l,2.890000105,r,1.350000143
2014001,3,1,l,0.050000038,l,1.2299999,r,0.199999899,r,1.419999957,r,0.649999917,r,1.860000014,l,0.809999764
2014001,3,2,r,0.049999967,r,1.219999909,l,0.210000053,l,1.389999986,l,0.629999995,l,1.810000062,r,0.800000072
2014001,3,3,r,0.050000004,r,1.2299999,l,0.199999988,l,1.370000005,l,0.640000045,l,1.769999862,r,0.820000112
2014001,3,4,l,0.049999952,l,1.160000086,r,0.210000038,r,1.309999943,r,0.599999905,r,1.720000029,l,0.74000001
2014001,3,5,r,0.049999923,r,1.120000124,l,0.150000066,l,1.250000238,l,0.589999914,l,1.660000086,r,0.730000019
2014001,4,1,l,0.050000004,l,1.060000062,r,0.180000007,r,1.169999957,r,0.560000122,r,1.549999833,l,0.680000007
2014001,4,2,l,0.049999952,l,1.039999962,r,0.140000105,r,1.170000076,r,0.549999952,r,1.529999971,l,0.660000086
2014001,4,3,l,0.049999982,l,1.029999971,r,0.179999977,r,1.149999857,r,0.549999952,r,1.539999962,l,0.649999857
2014001,4,4,r,0.050000027,r,1.01000011,l,0.150000051,l,1.110000014,l,0.520000041,l,1.490000129,r,0.659999907
2014001,4,5,r,0.049999975,r,1.009999871,l,0.140000015,l,1.129999995,l,0.530000091,l,1.499999881,r,0.659999967
2014001,5,1,l,0.049999967,l,0.820000052,r,0.090000048,r,0.889999986,r,0.429999948,r,1.189999938,l,0.509999871
2014001,5,2,r,0.049999967,r,0.800000072,l,0.100000039,l,0.850000024,l,0.429999948,l,1.169999957,r,0.50999999
2014001,5,3,l,0.050000016,l,0.830000103,r,0.109999955,r,0.890000045,r,0.439999998,r,1.210000038,l,0.51000005
2014001,5,4,l,0.050000001,l,0.860000014,r,0.119999997,r,0.950000048,r,0.480000019,r,1.25,l,0.529999971
2014001,5,5,l,0.049999963,l,0.829999924,r,0.110000022,r,0.910000086,r,0.450000048,r,1.210000038,l,0.49000001
2014002,1,1,r,0.049999867,r,2.880000353,l,0.940000236,l,3.870000124,l,1.469999909,l,4.38999939,r,2.309999704
2014002,1,2,r,0.049999811,r,3.03000021,l,1.040000081,l,3.980000019,l,1.560000062,l,4.53000021,r,2.459999561
2014002,1,3,r,0.049999941,r,2.920000315,l,1.000000238,l,3.870000124,l,1.479999781,l,4.409999847,r,2.359999895
2014002,1,4,r,0.050000038,r,3.150000334,l,1.189999938,l,4.100000381,l,1.689999938,l,4.640000343,r,2.559999704
2014002,1,5,r,0.049999788,r,2.809999943,l,0.810000002,l,3.739999771,l,1.370000005,l,4.260000229,r,2.190000057
2014002,2,1,l,0.049999923,l,1.660000086,r,0.350000113,r,2.00999999,r,0.880000114,r,2.549999952,l,1.180000067
2014002,2,2,l,0.049999941,l,1.809999943,r,0.380000114,r,2.149999857,r,0.930000067,r,2.640000105,l,1.319999933
2014002,2,3,l,0.050000105,l,1.779999852,r,0.380000025,r,2.120000124,r,0.900000036,r,2.640000105,l,1.279999852
2014002,3,1,r,0.050000019,r,1.310000062,l,0.24999994,l,1.490000129,l,0.669999897,l,1.909999967,r,0.869999945
2014002,3,2,r,0.050000027,r,1.249999881,l,0.25,l,1.449999928,l,0.659999967,l,1.860000014,r,0.840000033
2014002,3,3,r,0.050000034,r,1.210000038,l,0.190000013,l,1.390000105,l,0.619999945,l,1.789999962,r,0.789999902
2014002,4,1,r,0.049999952,r,1.140000105,l,0.220000029,l,1.25999999,l,0.599999905,l,1.670000076,r,0.75999999
2014002,4,2,r,0.049999941,r,1.140000105,l,0.220000014,l,1.299999952,l,0.600000024,l,1.670000076,r,0.75999999
2014002,4,3,r,0.049999982,r,1.099999905,l,0.199999958,l,1.220000029,l,0.559999943,l,1.619999886,r,0.710000038
2014002,4,4,r,0.049999963,r,1.140000105,l,0.220000044,l,1.309999943,l,0.609999895,l,1.670000076,r,0.75
2014002,5,1,r,0.050000027,r,0.800000012,l,0.11999996,l,0.879999936,l,0.430000037,l,1.179999948,r,0.509999931
2014002,5,2,r,0.049999967,r,0.850000024,l,0.140000001,l,0.929999948,l,0.460000038,l,1.249999881,r,0.539999962
2014002,5,3,r,0.049999971,r,0.829999924,l,0.13000001,l,0.920000076,l,0.439999968,l,1.220000029,r,0.529999971
2014002,5,4,r,0.050000016,r,0.850000024,l,0.129999995,l,0.950000048,l,0.460000038,l,1.26000011,r,0.559999943
2014002,5,5,r,0.049999967,r,0.809999943,l,0.12000002,l,0.909999967,l,0.429999948,l,1.209999919,r,0.519999981
2014003,1,1,l,0.050000094,l,3.080000401,r,1.050000072,r,3.889999866,r,1.629999995,r,4.490000248,l,2.420000553
2014003,1,2,l,0.050000153,l,2.920000076,r,0.959999979,r,3.859999657,r,1.53000021,r,4.430000305,l,2.369999886
2014003,1,3,l,0.050000038,l,2.9599998,r,0.970000088,r,4.050000191,r,1.569999576,r,4.600000381,l,2.369999647
2014003,1,4,l,0.049999971,l,2.989999771,r,1.050000191,r,4.099999905,r,1.559999943,r,4.639999866,l,2.429999828
2014003,1,5,l,0.050000038,l,3.129999876,r,1.169999957,r,4.170000076,r,1.720000148,r,4.699999809,l,2.600000143
2014003,2,1,l,0.049999982,l,1.850000143,r,0.440000087,r,2.220000029,r,0.9599998,r,2.729999781,l,1.390000105
2014003,2,2,l,0.050000172,l,1.71999979,r,0.420000046,r,2.130000114,r,0.880000114,r,2.599999905,l,1.240000248
2014003,2,3,l,0.050000038,l,1.740000129,r,0.429999918,r,2.129999876,r,0.890000165,r,2.640000105,l,1.320000052
2014003,2,4,l,0.050000094,l,1.720000148,r,0.429999977,r,2.110000134,r,0.889999747,r,2.570000172,l,1.249999881
2014003,2,5,l,0.050000057,l,1.740000129,r,0.429999948,r,2.099999666,r,0.890000224,r,2.599999666,l,1.280000091
2014003,3,1,r,0.049999963,r,1.309999943,l,0.210000053,l,1.49000001,l,0.670000076,l,1.879999876,r,0.839999914
2014003,3,2,r,0.050000057,r,1.219999909,l,0.210000023,l,1.439999938,l,0.639999986,l,1.810000062,r,0.810000062
2014003,3,3,r,0.049999986,r,1.269999862,l,0.199999958,l,1.499999881,l,0.660000026,l,1.889999986,r,0.840000093
2014003,4,1,l,0.049999982,l,1.039999962,r,0.150000006,r,1.180000067,r,0.549999952,r,1.529999971,l,0.689999938
2014003,4,2,r,0.049999986,r,1.050000072,l,0.179999977,l,1.179999948,l,0.550000131,l,1.550000072,r,0.689999998
2014003,4,3,l,0.049999975,l,1.080000043,r,0.179999977,r,1.249999881,r,0.559999943,r,1.629999995,l,0.709999919
